                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.8411,                 4.1764,                 4.2028,                0.00585,                0.45706,                0.01254,                0.00424,                 2.7356,                 3.9548,                 4.1316,              0.0033203,              0.0033203,              0.0033203
                      2,                 2.8147,                 3.9078,                 3.9013,                0.07669,                0.06022,                0.05676,                 0.0181,                 2.5059,                   3.69,                 3.4793,              0.0066404,              0.0066404,              0.0066404
                      3,                 2.4416,                 3.3697,                 3.1434,                  0.907,                 0.1675,                0.20186,                0.08868,                 2.1584,                 2.9943,                 2.7597,              0.0099474,              0.0099474,              0.0099474
                      4,                 2.1565,                 2.8781,                 2.7114,                0.66927,                0.16969,                0.21399,                0.11145,                 1.9548,                 2.7254,                  2.495,              0.0099406,              0.0099406,              0.0099406
                      5,                 1.9708,                 2.5541,                 2.4858,                0.39516,                0.29326,                0.29438,                0.15602,                 1.8763,                 2.4306,                 2.3596,              0.0099208,              0.0099208,              0.0099208
                      6,                 1.8022,                 2.2863,                 2.2985,                0.76434,                0.29024,                0.29266,                0.17804,                 1.6882,                 2.3158,                 2.1876,               0.009901,               0.009901,               0.009901
                      7,                 1.6825,                 2.0802,                 2.1481,                0.49327,                0.42484,                0.42798,                0.26689,                 1.5332,                 1.9108,                  2.006,              0.0098812,              0.0098812,              0.0098812
                      8,                 1.5827,                 1.9435,                 2.0505,                0.51164,                0.45281,                0.45244,                0.28665,                 1.5042,                 1.8317,                 1.9551,              0.0098614,              0.0098614,              0.0098614
                      9,                 1.5053,                 1.8307,                 1.9838,                0.60788,                 0.4725,                0.50374,                0.33986,                 1.3749,                 1.6385,                  1.834,              0.0098416,              0.0098416,              0.0098416
                     10,                 1.4566,                 1.7653,                 1.9242,                0.61458,                0.43215,                0.47138,                   0.32,                 1.3965,                 1.7489,                 1.8327,              0.0098218,              0.0098218,              0.0098218
                     11,                 1.3959,                 1.6912,                 1.8685,                0.63331,                0.48895,                0.53234,                0.37024,                 1.3125,                 1.5543,                 1.7668,               0.009802,               0.009802,               0.009802
                     12,                 1.3489,                 1.6237,                 1.8293,                0.64059,                0.47858,                0.52992,                0.37942,                 1.2591,                 1.5853,                 1.7257,              0.0097822,              0.0097822,              0.0097822
                     13,                 1.3161,                 1.5788,                 1.7903,                0.56279,                0.49443,                0.49793,                0.35716,                 1.2737,                 1.6895,                 1.7468,              0.0097624,              0.0097624,              0.0097624
                     14,                 1.2837,                 1.5173,                 1.7567,                0.63981,                0.52523,                0.55963,                0.40444,                 1.2105,                 1.4197,                 1.6505,              0.0097426,              0.0097426,              0.0097426
                     15,                 1.2481,                 1.4686,                 1.7188,                0.64496,                 0.5446,                0.57516,                 0.4156,                 1.2067,                 1.3907,                 1.6613,              0.0097228,              0.0097228,              0.0097228
                     16,                 1.2345,                 1.4643,                 1.7157,                0.65707,                0.55999,                0.59452,                0.43372,                 1.1694,                 1.3434,                 1.6303,               0.009703,               0.009703,               0.009703
                     17,                 1.2179,                 1.4158,                 1.6935,                0.62253,                 0.5447,                0.57492,                0.42376,                 1.1781,                 1.3967,                 1.6393,              0.0096832,              0.0096832,              0.0096832
                     18,                 1.1886,                 1.3891,                 1.6638,                0.69638,                0.55158,                0.60461,                0.45295,                 1.1159,                 1.2587,                 1.5736,              0.0096634,              0.0096634,              0.0096634
                     19,                 1.1596,                  1.346,                 1.6428,                0.66911,                0.56258,                  0.599,                0.44646,                 1.1116,                 1.2841,                 1.5654,              0.0096436,              0.0096436,              0.0096436
                     20,                 1.1527,                 1.3363,                  1.639,                0.70977,                0.54574,                0.59697,                0.45503,                 1.0879,                 1.2533,                 1.5437,              0.0096238,              0.0096238,              0.0096238
                     21,                   1.14,                 1.3115,                 1.6159,                0.67756,                 0.5572,                0.59896,                 0.4591,                 1.0526,                 1.2494,                 1.5156,               0.009604,               0.009604,               0.009604
                     22,                 1.1188,                 1.2907,                 1.6014,                0.70878,                0.57556,                0.62464,                0.48551,                 1.0351,                 1.1724,                  1.495,              0.0095842,              0.0095842,              0.0095842
                     23,                 1.1148,                 1.2789,                 1.5963,                0.69986,                0.56015,                0.61343,                0.47095,                 1.0657,                 1.1956,                 1.5345,              0.0095644,              0.0095644,              0.0095644
                     24,                 1.0976,                 1.2498,                 1.5802,                0.70184,                0.57609,                0.62743,                 0.4831,                 1.0384,                  1.158,                 1.4988,              0.0095446,              0.0095446,              0.0095446
                     25,                 1.0794,                 1.2465,                  1.569,                0.69085,                0.58633,                0.63476,                0.49683,                 0.9992,                 1.1421,                 1.4722,              0.0095248,              0.0095248,              0.0095248
                     26,                 1.0696,                 1.2262,                  1.556,                 0.7135,                0.58855,                 0.6416,                 0.4948,                 1.0252,                 1.1752,                 1.4787,               0.009505,               0.009505,               0.009505
                     27,                 1.0626,                 1.2096,                 1.5489,                0.71592,                0.60033,                0.64507,                0.49805,                  1.006,                 1.1166,                 1.4628,              0.0094852,              0.0094852,              0.0094852
                     28,                 1.0511,                 1.1961,                 1.5388,                 0.7135,                 0.6036,                0.64947,                0.50169,                0.99131,                 1.1021,                 1.4659,              0.0094654,              0.0094654,              0.0094654
                     29,                 1.0473,                 1.1924,                 1.5334,                0.71802,                0.60373,                0.65239,                0.50837,                0.98921,                 1.1076,                 1.4702,              0.0094456,              0.0094456,              0.0094456
                     30,                 1.0331,                 1.1606,                 1.5179,                0.70708,                0.60369,                0.64556,                0.50946,                0.98002,                 1.0756,                  1.437,              0.0094258,              0.0094258,              0.0094258
                     31,                 1.0215,                 1.1482,                 1.5079,                0.73353,                0.60561,                0.65563,                0.51872,                0.96102,                 1.0674,                 1.4289,               0.009406,               0.009406,               0.009406
                     32,                 1.0141,                 1.1418,                 1.5075,                0.72069,                0.60988,                0.65818,                0.51865,                0.95462,                 1.0538,                 1.4237,              0.0093862,              0.0093862,              0.0093862
                     33,                 1.0076,                  1.134,                 1.4999,                0.70424,                0.60904,                0.65028,                0.51217,                0.95443,                 1.0724,                 1.4148,              0.0093664,              0.0093664,              0.0093664
                     34,                0.99616,                  1.109,                 1.4846,                0.70871,                0.62963,                0.66932,                0.53124,                0.93678,                 1.0195,                 1.4034,              0.0093466,              0.0093466,              0.0093466
                     35,                0.98274,                 1.0963,                 1.4778,                0.73926,                0.60282,                 0.6573,                0.52612,                  0.931,                 1.0349,                 1.4014,              0.0093268,              0.0093268,              0.0093268
                     36,                0.98019,                 1.1023,                 1.4755,                0.73186,                0.61613,                0.67107,                 0.5326,                0.92682,                 1.0229,                 1.3914,               0.009307,               0.009307,               0.009307
                     37,                0.97295,                 1.0808,                 1.4674,                0.73006,                0.63011,                0.67817,                0.53971,                0.91561,                0.99888,                 1.3801,              0.0092872,              0.0092872,              0.0092872
                     38,                 0.9708,                 1.0744,                 1.4625,                0.73722,                0.61708,                0.66502,                0.53551,                0.91833,                 1.0212,                  1.389,              0.0092674,              0.0092674,              0.0092674
                     39,                0.96291,                 1.0641,                 1.4561,                0.73075,                0.63684,                0.67882,                 0.5411,                0.91134,                 1.0003,                 1.3837,              0.0092476,              0.0092476,              0.0092476
                     40,                0.95512,                 1.0551,                  1.447,                0.72539,                0.64107,                0.68112,                 0.5461,                0.89698,                0.97364,                 1.3676,              0.0092278,              0.0092278,              0.0092278
                     41,                0.94802,                 1.0491,                 1.4506,                0.73789,                0.63014,                0.68021,                0.54543,                0.89918,                0.98329,                 1.3656,               0.009208,               0.009208,               0.009208
                     42,                0.93458,                 1.0372,                  1.441,                0.73405,                0.62481,                0.67387,                0.54248,                0.88665,                0.98504,                 1.3606,              0.0091882,              0.0091882,              0.0091882
                     43,                0.93607,                 1.0382,                 1.4391,                0.71812,                 0.6207,                0.66664,                0.53876,                 0.9025,                0.99232,                  1.366,              0.0091684,              0.0091684,              0.0091684
                     44,                0.93001,                 1.0261,                 1.4291,                0.74016,                0.64276,                 0.6889,                0.55627,                0.87949,                0.94728,                 1.3442,              0.0091486,              0.0091486,              0.0091486
                     45,                0.92554,                  1.019,                 1.4253,                0.74857,                 0.6479,                0.68992,                 0.5587,                0.87641,                0.95246,                 1.3458,              0.0091288,              0.0091288,              0.0091288
                     46,                0.92551,                 1.0159,                 1.4231,                0.74239,                0.62649,                0.67625,                0.55083,                0.87458,                 0.9751,                 1.3429,               0.009109,               0.009109,               0.009109
                     47,                0.91713,                 1.0046,                 1.4239,                0.73367,                0.63823,                0.68173,                0.55502,                  0.872,                0.94537,                 1.3445,              0.0090892,              0.0090892,              0.0090892
                     48,                0.91704,                 1.0029,                 1.4177,                 0.7463,                0.64436,                0.69767,                0.56418,                0.87199,                0.93503,                 1.3445,              0.0090694,              0.0090694,              0.0090694
                     49,                0.91144,                 1.0008,                 1.4177,                0.73762,                0.63744,                0.69493,                0.56591,                0.86521,                0.93448,                 1.3353,              0.0090496,              0.0090496,              0.0090496
                     50,                0.90811,                0.98945,                 1.4129,                0.72966,                0.64847,                0.69379,                0.56337,                0.86468,                0.92442,                 1.3374,              0.0090298,              0.0090298,              0.0090298
                     51,                0.89945,                0.98876,                 1.4044,                0.75022,                0.64846,                0.69891,                0.56677,                 0.8572,                0.92399,                 1.3244,                0.00901,                0.00901,                0.00901
                     52,                0.89615,                0.97447,                 1.4043,                0.73931,                0.65587,                0.70123,                0.57022,                0.85229,                0.90299,                 1.3163,              0.0089902,              0.0089902,              0.0089902
                     53,                0.89023,                0.96809,                 1.3963,                0.75368,                0.65164,                0.70537,                0.57333,                0.84111,                0.90137,                 1.3089,              0.0089704,              0.0089704,              0.0089704
                     54,                0.88684,                0.96677,                 1.3981,                0.75103,                0.64059,                 0.6977,                0.57094,                0.84563,                0.90942,                 1.3169,              0.0089506,              0.0089506,              0.0089506
                     55,                0.88525,                0.95423,                 1.3931,                0.74349,                0.65414,                0.70363,                0.57358,                0.84885,                0.90704,                 1.3132,              0.0089308,              0.0089308,              0.0089308
                     56,                0.87452,                0.95522,                 1.3803,                0.75977,                0.65354,                 0.7124,                0.57892,                0.83251,                0.89938,                  1.311,               0.008911,               0.008911,               0.008911
                     57,                0.88101,                0.95292,                 1.3925,                0.74611,                0.65672,                0.70538,                 0.5766,                0.83535,                0.89623,                 1.3026,              0.0088912,              0.0088912,              0.0088912
