                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                0.90522,                0.68256,                 1.3592,                0.83646,                0.84007,                0.91199,                0.69859,                0.87832,                0.69807,                 1.3791,              0.0093268,              0.0093268,              0.0093268
                     36,                0.88754,                0.67421,                 1.3463,                0.85675,                0.86457,                 0.9295,                0.71531,                0.86409,                0.65592,                 1.3377,               0.009307,               0.009307,               0.009307
                     37,                0.89237,                0.67945,                 1.3445,                0.81476,                0.85555,                0.90669,                0.69712,                0.87811,                0.66707,                 1.3538,              0.0092872,              0.0092872,              0.0092872
                     38,                0.89044,                0.67007,                 1.3437,                 0.8431,                0.87145,                0.92889,                0.72262,                0.84948,                0.62794,                 1.3329,              0.0092674,              0.0092674,              0.0092674
                     39,                0.87444,                0.67178,                 1.3197,                0.80448,                0.83878,                0.88433,                0.68599,                0.85878,                0.71582,                 1.3495,              0.0092476,              0.0092476,              0.0092476
                     40,                0.86875,                0.65085,                 1.3316,                0.85774,                0.85797,                0.92663,                0.72815,                 0.8261,                0.60939,                  1.311,              0.0092278,              0.0092278,              0.0092278
                     41,                0.86863,                0.64101,                 1.3231,                0.86146,                0.87145,                0.93325,                0.72605,                0.82977,                0.60741,                 1.3187,               0.009208,               0.009208,               0.009208
                     42,                0.85962,                0.63811,                 1.3127,                0.86055,                0.86328,                0.93168,                0.73046,                0.84282,                0.60638,                 1.3071,              0.0091882,              0.0091882,              0.0091882
                     43,                0.85734,                0.63971,                 1.3158,                0.85776,                0.86852,                0.93137,                0.73764,                0.82495,                0.61158,                 1.3054,              0.0091684,              0.0091684,              0.0091684
                     44,                0.84906,                0.62136,                 1.3094,                0.86899,                0.84691,                0.92556,                0.72054,                0.85333,                 0.6235,                 1.3414,              0.0091486,              0.0091486,              0.0091486
                     45,                0.83613,                0.61819,                 1.2891,                0.85854,                0.86366,                0.92844,                0.72318,                0.83925,                0.61576,                 1.3249,              0.0091288,              0.0091288,              0.0091288
                     46,                0.83752,                0.61952,                 1.3054,                0.84789,                0.85469,                0.92245,                0.72421,                0.84221,                0.63224,                 1.3321,               0.009109,               0.009109,               0.009109
                     47,                0.84231,                0.61792,                 1.3114,                0.85728,                0.87704,                 0.9372,                0.73717,                0.80615,                 0.5915,                 1.2876,              0.0090892,              0.0090892,              0.0090892
                     48,                0.82567,                0.60015,                 1.2837,                0.88507,                0.86715,                0.94369,                0.74552,                0.80894,                0.57905,                 1.2828,              0.0090694,              0.0090694,              0.0090694
                     49,                0.82881,                0.60085,                 1.2846,                0.87341,                0.86909,                0.93887,                0.74666,                0.81573,                0.58054,                 1.2984,              0.0090496,              0.0090496,              0.0090496
                     50,                0.81477,                0.59961,                 1.2693,                0.87931,                0.86156,                0.94065,                0.74514,                0.79289,                0.57314,                 1.2644,              0.0090298,              0.0090298,              0.0090298
                     51,                0.81067,                0.58311,                 1.2649,                 0.8677,                0.87689,                0.93218,                 0.7435,                0.78751,                0.59754,                 1.2757,                0.00901,                0.00901,                0.00901
                     52,                0.81629,                0.59302,                 1.2768,                0.85656,                0.87145,                 0.9347,                 0.7494,                0.78536,                0.59764,                 1.2696,              0.0089902,              0.0089902,              0.0089902
                     53,                0.81214,                0.59357,                 1.2602,                0.86701,                 0.8693,                0.93343,                0.73768,                0.79172,                0.58925,                 1.2779,              0.0089704,              0.0089704,              0.0089704
                     54,                0.79538,                0.58172,                  1.256,                0.85949,                0.86672,                0.93035,                0.73993,                 0.8145,                 0.5943,                 1.2909,              0.0089506,              0.0089506,              0.0089506
                     55,                0.79371,                0.58655,                 1.2515,                0.88655,                0.86328,                0.93999,                0.75103,                0.78553,                0.57668,                 1.2718,              0.0089308,              0.0089308,              0.0089308
                     56,                0.80144,                0.58415,                 1.2687,                0.84143,                0.86844,                0.92143,                0.74402,                0.76877,                0.59663,                 1.2533,               0.008911,               0.008911,               0.008911
                     57,                0.77773,                0.55617,                  1.235,                0.87856,                0.88954,                0.94487,                0.76099,                0.76987,                0.55741,                 1.2578,              0.0088912,              0.0088912,              0.0088912
