                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.5853,                 7.6887,                 4.2454,                0.10342,                0.12382,                0.03909,                0.00848,                 3.0174,                 5.1869,                 3.9987,              0.0033197,              0.0033197,              0.0033197
                      2,                 2.4355,                 3.8004,                 3.0114,                0.54013,                0.43628,                0.43887,                0.19263,                 2.0713,                  2.359,                 2.6189,              0.0066399,              0.0066399,              0.0066399
                      3,                 1.8368,                 2.1655,                 2.2204,                0.60291,                0.55331,                0.58119,                0.30771,                 1.6973,                 1.6929,                  2.115,              0.0099468,              0.0099468,              0.0099468
                      4,                 1.5946,                 1.6734,                 1.9216,                0.66223,                0.65993,                0.68303,                0.39724,                  1.454,                 1.3658,                 1.7847,              0.0099406,              0.0099406,              0.0099406
                      5,                  1.426,                 1.3751,                 1.7412,                0.64341,                0.68187,                0.70541,                0.44136,                 1.3023,                 2.1597,                 1.7196,              0.0099208,              0.0099208,              0.0099208
                      6,                 1.3237,                 1.2502,                 1.6221,                0.64809,                0.72365,                0.72966,                 0.4894,                 1.1768,                 1.3859,                 1.5876,               0.009901,               0.009901,               0.009901
                      7,                 1.2827,                 1.1573,                 1.5901,                0.67112,                0.75752,                0.77613,                0.52161,                 1.2014,                 1.0369,                 1.5428,              0.0098812,              0.0098812,              0.0098812
                      8,                 1.2327,                 1.1184,                 1.5373,                0.66981,                0.76572,                0.77805,                0.53407,                 1.1471,                 1.0774,                 1.5221,              0.0098614,              0.0098614,              0.0098614
                      9,                 1.1926,                 1.0648,                 1.4879,                0.63191,                0.75279,                0.74752,                0.51242,                   1.11,                 1.0853,                   1.46,              0.0098416,              0.0098416,              0.0098416
                     10,                 1.1675,                  1.009,                 1.4744,                0.65784,                0.74764,                0.76151,                0.51681,                 1.1517,                 1.0627,                 1.5132,              0.0098218,              0.0098218,              0.0098218
                     11,                 1.1439,                0.96608,                 1.4523,                0.64504,                0.68205,                0.70533,                0.49141,                 1.1463,                 1.1562,                 1.5019,               0.009802,               0.009802,               0.009802
                     12,                 1.1347,                0.96465,                 1.4377,                0.67982,                0.75493,                0.78881,                 0.5357,                 1.1282,                 1.1439,                 1.4862,              0.0097822,              0.0097822,              0.0097822
                     13,                 1.1157,                0.92076,                  1.426,                0.73285,                0.75008,                0.81329,                0.58303,                 1.0451,                0.88763,                 1.4119,              0.0097624,              0.0097624,              0.0097624
                     14,                 1.0948,                0.90509,                 1.4081,                0.71985,                0.75121,                0.79176,                0.55783,                 1.0655,                 1.0055,                 1.4378,              0.0097426,              0.0097426,              0.0097426
                     15,                  1.083,                 0.8927,                 1.3837,                0.66691,                0.68229,                0.73929,                 0.5129,                 1.0819,                 1.1032,                 1.4236,              0.0097228,              0.0097228,              0.0097228
                     16,                 1.0738,                0.87168,                 1.3863,                0.74688,                0.79411,                0.83765,                 0.6058,                 1.0186,                0.84952,                 1.3731,               0.009703,               0.009703,               0.009703
                     17,                  1.051,                0.83863,                 1.3669,                0.65123,                0.69647,                0.73136,                0.48807,                 1.1147,                 1.1145,                  1.439,              0.0096832,              0.0096832,              0.0096832
                     18,                 1.0658,                0.83421,                 1.3828,                 0.7403,                0.80027,                0.85529,                0.62036,                 1.0016,                0.81343,                 1.3775,              0.0096634,              0.0096634,              0.0096634
                     19,                 1.0508,                0.82486,                 1.3716,                 0.6931,                0.77042,                0.80758,                 0.5499,                 1.1232,                0.97339,                  1.448,              0.0096436,              0.0096436,              0.0096436
                     20,                 1.0405,                0.81021,                 1.3586,                0.77877,                0.77515,                0.84825,                0.61662,                 1.0119,                0.81486,                 1.3702,              0.0096238,              0.0096238,              0.0096238
                     21,                 1.0221,                0.78734,                 1.3481,                0.76385,                0.80439,                0.85631,                0.62841,                0.97643,                0.78437,                 1.3534,               0.009604,               0.009604,               0.009604
                     22,                 1.0133,                0.77703,                 1.3277,                0.74428,                0.81126,                0.85533,                 0.6265,                0.97468,                 0.9242,                 1.3441,              0.0095842,              0.0095842,              0.0095842
                     23,                 1.0148,                0.78633,                 1.3343,                0.76592,                 0.7184,                0.81771,                0.58832,                  1.066,                0.95172,                 1.4368,              0.0095644,              0.0095644,              0.0095644
                     24,                 1.0065,                0.76943,                 1.3305,                0.76939,                 0.8319,                 0.8712,                0.63514,                 1.0044,                0.76963,                 1.3619,              0.0095446,              0.0095446,              0.0095446
                     25,                0.99702,                0.75026,                 1.3264,                0.76644,                0.82533,                0.87657,                0.63849,                 1.0082,                0.76747,                 1.3705,              0.0095248,              0.0095248,              0.0095248
                     26,                0.98347,                0.73948,                 1.3132,                0.76717,                0.80997,                0.87116,                0.64114,                 0.9634,                0.79814,                 1.3356,               0.009505,               0.009505,               0.009505
                     27,                0.99866,                0.74175,                 1.3214,                0.79815,                0.81212,                0.87725,                0.64922,                0.96901,                0.75587,                 1.3321,              0.0094852,              0.0094852,              0.0094852
                     28,                0.97772,                0.72385,                 1.3028,                0.79354,                0.84108,                0.89098,                0.66478,                0.94999,                0.71736,                 1.3175,              0.0094654,              0.0094654,              0.0094654
                     29,                0.97439,                  0.725,                 1.3057,                0.78731,                0.82115,                0.87817,                0.66266,                0.93157,                0.72537,                 1.3036,              0.0094456,              0.0094456,              0.0094456
