                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.9448,                 8.1678,                  4.308,                0.00031,                0.02623,                0.00016,                  3e-05,                 3.7912,                 7.0556,                 4.4663,              0.0033197,              0.0033197,              0.0033197
                      2,                 3.1076,                 5.7485,                 3.6404,                0.36457,                0.38779,                0.30734,                 0.1176,                 2.2936,                 3.1732,                 2.8794,              0.0066399,              0.0066399,              0.0066399
                      3,                 2.0166,                 2.4807,                 2.4099,                  0.584,                0.59888,                 0.6081,                0.36695,                 1.4939,                 1.8176,                 1.9483,              0.0099468,              0.0099468,              0.0099468
                      4,                 1.6015,                 1.6975,                 1.9062,                0.60663,                  0.635,                0.64368,                 0.4017,                 1.4006,                 1.4686,                 1.7465,              0.0099406,              0.0099406,              0.0099406
                      5,                 1.4055,                 1.3583,                  1.701,                0.63831,                0.72442,                0.70613,                 0.4559,                 1.2352,                  1.759,                 1.6069,              0.0099208,              0.0099208,              0.0099208
                      6,                 1.2921,                 1.2102,                 1.5675,                0.64741,                 0.7227,                0.73759,                0.50323,                 1.1604,                 1.2449,                 1.5264,               0.009901,               0.009901,               0.009901
                      7,                 1.2299,                 1.1239,                 1.5196,                0.68575,                0.74893,                0.77759,                 0.5374,                 1.1278,                 1.0107,                 1.4506,              0.0098812,              0.0098812,              0.0098812
                      8,                 1.1844,                 1.0273,                 1.4663,                 0.6743,                0.76397,                 0.7813,                0.52011,                 1.1916,                 1.1019,                 1.5129,              0.0098614,              0.0098614,              0.0098614
                      9,                 1.1497,                 0.9991,                 1.4192,                0.71509,                0.79579,                 0.8244,                0.58967,                 1.0531,                0.91476,                 1.3887,              0.0098416,              0.0098416,              0.0098416
                     10,                 1.1217,                0.92553,                 1.4028,                0.74034,                0.79676,                0.84458,                0.59605,                 1.0873,                0.92572,                 1.4095,              0.0098218,              0.0098218,              0.0098218
                     11,                 1.1008,                0.89738,                 1.3876,                0.77874,                0.78375,                0.85933,                0.61523,                 1.0181,                0.91063,                 1.3625,               0.009802,               0.009802,               0.009802
                     12,                 1.0827,                0.88267,                 1.3641,                0.73601,                0.80052,                0.85322,                0.61793,                 1.0014,                0.89673,                  1.353,              0.0097822,              0.0097822,              0.0097822
                     13,                 1.0601,                0.83872,                 1.3582,                0.76519,                0.75924,                0.84051,                0.60492,                 1.0295,                 0.8787,                 1.3642,              0.0097624,              0.0097624,              0.0097624
                     14,                 1.0533,                0.84049,                  1.348,                0.63996,                0.71145,                0.71994,                0.46984,                 1.2941,                 1.1895,                 1.5644,              0.0097426,              0.0097426,              0.0097426
