                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.2827,                 6.4884,                 3.9186,                0.38914,                0.38865,                0.32481,                0.14512,                 2.2143,                 3.4416,                 2.9701,              0.0033197,              0.0033197,              0.0033197
                      2,                 2.0015,                 2.6901,                 2.4651,                0.48269,                0.50989,                 0.4322,                0.17659,                 1.9842,                 3.8776,                 2.5196,              0.0066399,              0.0066399,              0.0066399
                      3,                 1.7115,                 1.9846,                 2.0483,                0.56674,                0.55073,                0.53865,                0.29939,                 1.5768,                 1.9509,                 1.9708,              0.0099468,              0.0099468,              0.0099468
                      4,                 1.5263,                 1.7455,                 1.8423,                 0.5931,                0.66337,                0.66518,                0.41768,                 1.3217,                 1.7083,                 1.6852,              0.0099406,              0.0099406,              0.0099406
                      5,                 1.3984,                 1.4202,                 1.6716,                0.58449,                0.57696,                0.58013,                0.37662,                 1.2183,                 1.4631,                 1.5701,              0.0099208,              0.0099208,              0.0099208
                      6,                 1.2756,                 1.3248,                 1.5447,                0.62017,                0.67197,                0.68551,                0.46195,                 1.1861,                 1.3179,                 1.5326,               0.009901,               0.009901,               0.009901
                      7,                 1.2582,                  1.191,                 1.5157,                0.69799,                0.72055,                0.77628,                0.52805,                 1.1942,                 1.2312,                  1.477,              0.0098812,              0.0098812,              0.0098812
                      8,                 1.1963,                 1.1579,                 1.4545,                0.65456,                0.70163,                0.72519,                0.48531,                 1.1978,                 1.1537,                 1.5184,              0.0098614,              0.0098614,              0.0098614
                      9,                  1.174,                 1.0775,                 1.4069,                0.59311,                0.67455,                0.67577,                0.46145,                 1.1291,                 1.2056,                 1.4258,              0.0098416,              0.0098416,              0.0098416
                     10,                  1.136,                 1.0129,                 1.3921,                0.50295,                  0.592,                0.54107,                0.33305,                 1.3287,                 1.5803,                  1.586,              0.0098218,              0.0098218,              0.0098218
                     11,                 1.1212,                0.97626,                 1.3724,                0.71938,                 0.7399,                 0.8088,                0.58249,                 1.0661,                0.96307,                 1.3663,               0.009802,               0.009802,               0.009802
                     12,                  1.103,                0.97114,                 1.3521,                0.72947,                0.76311,                0.81723,                0.58131,                 1.0752,                0.94933,                 1.3843,              0.0097822,              0.0097822,              0.0097822
                     13,                 1.0947,                 0.9378,                 1.3542,                0.67644,                0.79365,                0.79543,                0.57193,                 1.0353,                0.95144,                  1.344,              0.0097624,              0.0097624,              0.0097624
                     14,                 1.0714,                0.92364,                 1.3361,                0.75381,                  0.773,                0.84103,                0.60842,                 1.0229,                0.93537,                 1.3386,              0.0097426,              0.0097426,              0.0097426
                     15,                 1.0577,                0.90152,                 1.3246,                0.76672,                 0.7574,                0.83236,                0.59233,                 1.0452,                0.90331,                 1.3582,              0.0097228,              0.0097228,              0.0097228
                     16,                  1.053,                0.90191,                 1.3213,                0.73451,                0.79278,                0.83571,                0.60777,                 1.0092,                0.90239,                 1.3253,               0.009703,               0.009703,               0.009703
                     17,                 1.0298,                0.85283,                  1.309,                0.74006,                0.82244,                0.84595,                0.61008,                 1.0251,                0.88268,                 1.3254,              0.0096832,              0.0096832,              0.0096832
                     18,                 1.0308,                0.86859,                 1.3087,                0.73596,                 0.7741,                0.82655,                0.61027,                0.97752,                0.86172,                 1.3128,              0.0096634,              0.0096634,              0.0096634
                     19,                 1.0285,                0.84612,                  1.303,                0.66642,                0.69055,                0.73075,                0.47769,                 1.1794,                 1.1514,                 1.4521,              0.0096436,              0.0096436,              0.0096436
                     20,                 1.0226,                  0.826,                 1.2947,                0.71918,                0.79665,                0.81532,                0.60039,                0.97472,                0.84873,                 1.2913,              0.0096238,              0.0096238,              0.0096238
                     21,                 1.0018,                 0.8178,                 1.2866,                0.77974,                0.82502,                0.87563,                0.64975,                0.97533,                0.77104,                 1.2884,               0.009604,               0.009604,               0.009604
                     22,                0.99955,                0.80866,                 1.2735,                0.75279,                0.82872,                0.85801,                0.63186,                0.96764,                0.88244,                 1.2862,              0.0095842,              0.0095842,              0.0095842
                     23,                0.99812,                0.81456,                 1.2785,                0.73644,                0.78332,                0.80233,                0.59816,                 0.9632,                0.87483,                 1.2869,              0.0095644,              0.0095644,              0.0095644
                     24,                 0.9964,                0.79788,                 1.2773,                 0.8054,                0.77257,                0.88024,                0.65407,                0.95163,                0.81982,                 1.2719,              0.0095446,              0.0095446,              0.0095446
                     25,                0.98384,                0.77179,                 1.2746,                 0.7791,                0.80739,                0.87501,                0.64893,                0.94946,                0.81725,                 1.2773,              0.0095248,              0.0095248,              0.0095248
                     26,                0.96857,                 0.7726,                 1.2579,                0.78189,                0.78117,                0.86759,                0.64492,                0.95989,                0.78385,                 1.2748,               0.009505,               0.009505,               0.009505
                     27,                0.97697,                0.76656,                 1.2599,                0.76084,                0.81513,                0.85931,                0.63943,                0.95845,                 0.8427,                 1.2814,              0.0094852,              0.0094852,              0.0094852
                     28,                0.96167,                 0.7495,                 1.2544,                0.83688,                0.79364,                0.90249,                 0.6736,                0.93603,                0.71385,                 1.2545,              0.0094654,              0.0094654,              0.0094654
                     29,                 0.9602,                0.74669,                 1.2513,                0.79558,                0.82373,                0.88351,                0.66698,                0.93147,                0.71819,                 1.2638,              0.0094456,              0.0094456,              0.0094456
                     30,                0.95395,                0.73053,                  1.243,                0.77456,                0.81083,                0.86544,                0.65565,                0.94188,                0.75564,                 1.2541,              0.0094258,              0.0094258,              0.0094258
                     31,                0.95339,                0.73733,                 1.2374,                0.80091,                0.81635,                0.88164,                0.67393,                0.92138,                0.74325,                 1.2437,               0.009406,               0.009406,               0.009406
                     32,                0.95106,                0.72717,                 1.2389,                0.81978,                0.83896,                0.90916,                0.68264,                0.90673,                0.71644,                 1.2354,              0.0093862,              0.0093862,              0.0093862
