                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.8469,                 4.1697,                 4.1918,                0.00542,                0.46923,                0.01014,                0.00368,                 2.7231,                 3.9705,                 4.1868,              0.0033203,              0.0033203,              0.0033203
                      2,                 2.8214,                 3.8044,                 3.7699,                0.85102,                 0.1052,                0.10369,                0.03762,                 2.5575,                 3.3547,                 3.3217,              0.0066404,              0.0066404,              0.0066404
                      3,                 2.5332,                 3.3068,                 3.1329,                0.65275,                0.18475,                0.18489,                0.08116,                 2.2713,                 3.5638,                 2.9811,              0.0099474,              0.0099474,              0.0099474
                      4,                 2.1359,                 2.8294,                 2.6793,                0.27216,                0.31571,                0.25211,                0.12612,                 2.0144,                 2.6018,                 2.5824,              0.0099406,              0.0099406,              0.0099406
                      5,                 1.8914,                 2.4247,                 2.4163,                0.63662,                0.32088,                0.35509,                0.20341,                 1.7275,                 2.2423,                 2.2389,              0.0099208,              0.0099208,              0.0099208
                      6,                 1.7153,                 2.1683,                 2.2254,                0.53804,                0.38331,                0.40159,                0.25027,                 1.5975,                 2.0253,                 2.1077,               0.009901,               0.009901,               0.009901
                      7,                 1.6063,                 2.0011,                 2.1029,                0.49133,                0.44288,                0.44434,                0.28066,                 1.5002,                 1.8539,                 2.0141,              0.0098812,              0.0098812,              0.0098812
                      8,                 1.5135,                 1.8732,                 2.0136,                0.53664,                0.47131,                0.47509,                0.31232,                 1.4233,                 1.7671,                  1.911,              0.0098614,              0.0098614,              0.0098614
                      9,                 1.4435,                 1.7843,                 1.9442,                0.56263,                  0.453,                0.47802,                0.33963,                   1.35,                  1.778,                 1.8547,              0.0098416,              0.0098416,              0.0098416
                     10,                 1.3884,                 1.7022,                 1.8865,                0.62122,                 0.5015,                0.53621,                0.37518,                 1.3166,                 1.5773,                 1.7973,              0.0098218,              0.0098218,              0.0098218
