                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.4795,                 7.6525,                 4.0139,                0.00846,                0.02365,                 0.0029,                0.00066,                 3.3833,                 6.7926,                 5.3011,              0.0033197,              0.0033197,              0.0033197
                      2,                 2.3392,                 3.6405,                 2.7748,                0.45843,                0.44153,                 0.3861,                0.13801,                 2.2401,                 3.6763,                 2.7419,              0.0066399,              0.0066399,              0.0066399
                      3,                 1.8523,                 2.2198,                 2.1832,                0.65015,                0.57782,                0.62245,                0.32153,                  1.704,                 2.9487,                 2.0731,              0.0099468,              0.0099468,              0.0099468
                      4,                 1.6318,                 1.7866,                 1.9268,                0.63203,                0.62984,                0.65931,                0.34159,                  1.589,                 1.7245,                 1.8876,              0.0099406,              0.0099406,              0.0099406
                      5,                 1.4763,                  1.525,                 1.7758,                 0.6392,                 0.6939,                0.69035,                0.42691,                 1.3388,                 1.7596,                  1.738,              0.0099208,              0.0099208,              0.0099208
                      6,                 1.3789,                 1.3735,                 1.6709,                0.62469,                0.73134,                0.70328,                0.44025,                  1.328,                 1.2956,                 1.6921,               0.009901,               0.009901,               0.009901
                      7,                 1.3362,                 1.2783,                 1.6354,                0.67883,                0.71195,                0.75121,                0.49191,                  1.221,                 1.1262,                 1.5657,              0.0098812,              0.0098812,              0.0098812
                      8,                 1.2669,                  1.217,                 1.5622,                0.67363,                0.74076,                0.75506,                0.51324,                 1.1639,                 1.1408,                 1.5435,              0.0098614,              0.0098614,              0.0098614
                      9,                 1.2377,                 1.1552,                  1.517,                0.68329,                0.71969,                0.76549,                0.52529,                 1.1276,                 1.1061,                 1.4819,              0.0098416,              0.0098416,              0.0098416
                     10,                 1.2075,                 1.0965,                 1.5028,                0.67148,                0.72098,                0.75728,                0.49992,                 1.2188,                 1.1215,                 1.5644,              0.0098218,              0.0098218,              0.0098218
                     11,                 1.1907,                 1.0472,                 1.4833,                0.70352,                0.72571,                0.77465,                0.53599,                 1.1292,                 1.0787,                 1.4798,               0.009802,               0.009802,               0.009802
                     12,                 1.1703,                 1.0416,                 1.4623,                0.67875,                0.76139,                0.78428,                0.55003,                 1.0757,                 1.0404,                 1.4465,              0.0097822,              0.0097822,              0.0097822
                     13,                 1.1579,                 1.0066,                 1.4524,                0.63489,                0.60619,                0.65266,                0.45331,                 1.1512,                 1.4349,                 1.5024,              0.0097624,              0.0097624,              0.0097624
                     14,                 1.1261,                0.98549,                 1.4213,                0.66829,                0.74893,                0.77264,                0.51941,                 1.1578,                 1.1488,                 1.5018,              0.0097426,              0.0097426,              0.0097426
                     15,                 1.1182,                0.96053,                 1.4062,                0.70664,                0.71969,                0.77988,                0.56981,                 1.0385,                 1.0902,                 1.4081,              0.0097228,              0.0097228,              0.0097228
                     16,                 1.1078,                0.95437,                 1.4099,                0.73468,                0.77343,                0.83367,                0.60698,                 1.0035,                0.97895,                 1.3739,               0.009703,               0.009703,               0.009703
                     17,                 1.0935,                0.91502,                 1.3953,                0.73156,                0.78934,                0.83246,                0.58462,                 1.0943,                0.90417,                  1.431,              0.0096832,              0.0096832,              0.0096832
                     18,                 1.1043,                0.90885,                 1.4086,                0.73524,                0.79794,                0.84486,                0.61334,                 1.0078,                0.84498,                 1.3723,              0.0096634,              0.0096634,              0.0096634
                     19,                 1.0829,                0.90352,                 1.3869,                 0.7288,                0.77859,                0.84187,                0.60099,                 1.0252,                 0.9213,                 1.3791,              0.0096436,              0.0096436,              0.0096436
                     20,                 1.0732,                0.86991,                 1.3804,                0.68441,                0.73563,                0.78017,                0.52239,                 1.1524,                 1.0616,                 1.4741,              0.0096238,              0.0096238,              0.0096238
                     21,                 1.0587,                0.86049,                 1.3694,                0.73203,                0.76741,                0.82141,                0.58295,                 1.0377,                0.88201,                 1.3776,               0.009604,               0.009604,               0.009604
                     22,                  1.054,                0.84839,                 1.3511,                0.72505,                0.81599,                0.84459,                0.60402,                 1.0251,                 1.0101,                 1.3765,              0.0095842,              0.0095842,              0.0095842
                     23,                 1.0557,                0.85586,                 1.3613,                0.70837,                0.77687,                0.81174,                0.57099,                 1.0744,                0.92267,                 1.4317,              0.0095644,              0.0095644,              0.0095644
                     24,                 1.0484,                0.83951,                 1.3517,                0.73319,                0.80102,                0.83678,                0.58266,                 1.1279,                0.86581,                 1.4334,              0.0095446,              0.0095446,              0.0095446
                     25,                 1.0317,                0.82151,                 1.3441,                0.75748,                0.79063,                0.85661,                0.62406,                   1.01,                0.84945,                 1.3633,              0.0095248,              0.0095248,              0.0095248
