                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 4.3684,                  18.84,                  8.397,                0.00032,                0.33333,                0.00041,                0.00021,                 3.8052,                 13.595,                 8.2597,             0.00044299,             0.00044299,             0.00044299
                      2,                 3.2239,                  15.96,                 7.7354,                0.00032,                0.33333,                0.00039,                0.00019,                 3.7557,                 13.631,                 8.0448,             0.00089849,             0.00089849,             0.00089849
                      3,                 2.5364,                 13.216,                 5.8986,                0.00032,                 0.3252,                0.00053,                0.00023,                 3.9797,                 12.663,                 8.1753,              0.0013522,              0.0013522,              0.0013522
                      4,                 2.1963,                 10.627,                 4.5011,                0.00153,                0.66667,                0.09741,                0.03214,                 4.6181,                 12.143,                 9.5598,              0.0014205,              0.0014205,              0.0014205
                      5,                 1.9382,                 8.2712,                 3.8608,                0.32092,                0.45632,                0.35061,                0.27059,                 2.0398,                 6.9161,                 4.3408,              0.0014177,              0.0014177,              0.0014177
                      6,                 1.7016,                   6.35,                 3.5329,                0.22889,                 0.4766,                0.37331,                0.30535,                 1.7524,                 4.4143,                 3.5792,              0.0014149,              0.0014149,              0.0014149
                      7,                  1.508,                 5.0957,                  3.265,                 0.4074,                0.48585,                0.38193,                0.30139,                 1.7495,                 3.8903,                 3.4683,               0.001412,               0.001412,               0.001412
                      8,                 1.3925,                  4.234,                 3.0794,                0.44433,                0.53139,                0.40865,                0.33429,                 1.5195,                 3.8591,                 3.1398,              0.0014092,              0.0014092,              0.0014092
                      9,                 1.2889,                 3.6679,                  2.983,                0.53724,                0.62133,                0.55263,                0.45469,                 1.4967,                 3.0284,                 3.0088,              0.0014064,              0.0014064,              0.0014064
                     10,                 1.1499,                  3.283,                 2.8482,                0.43195,                0.67918,                0.57413,                0.51501,                  1.202,                 2.3572,                  2.741,              0.0014035,              0.0014035,              0.0014035
                     11,                 1.1814,                 2.9302,                 2.7627,                0.49725,                0.71708,                0.64056,                0.55904,                 1.2316,                 2.3707,                 2.7167,              0.0014007,              0.0014007,              0.0014007
                     12,                 1.0002,                 2.7252,                 2.6114,                0.49095,                0.71317,                0.59903,                0.54147,                 1.1267,                 2.0011,                  2.522,              0.0013979,              0.0013979,              0.0013979
                     13,                0.99581,                 2.4954,                 2.5598,                0.48202,                0.79638,                0.60227,                0.50452,                 1.4718,                 2.1892,                 2.9884,               0.001395,               0.001395,               0.001395
                     14,                 0.9381,                 2.4531,                 2.5006,                0.47517,                0.74486,                0.58486,                0.52252,                0.94848,                 2.0239,                 2.4034,              0.0013922,              0.0013922,              0.0013922
                     15,                0.95461,                 2.3481,                 2.4781,                0.50237,                0.65385,                0.62503,                0.55818,                 1.1158,                 1.8636,                  2.514,              0.0013894,              0.0013894,              0.0013894
                     16,                0.83496,                 2.1663,                 2.3811,                0.47378,                0.83107,                0.65327,                0.60002,                0.87955,                 1.7483,                  2.267,              0.0013866,              0.0013866,              0.0013866
                     17,                 0.7587,                 2.1003,                 2.2954,                0.47905,                0.77151,                0.59677,                0.55555,                0.81325,                 1.8602,                 2.2056,              0.0013837,              0.0013837,              0.0013837
                     18,                 0.7335,                  1.977,                 2.2722,                0.52519,                0.80342,                 0.6864,                0.65849,                 0.7679,                 1.6271,                 2.0811,              0.0013809,              0.0013809,              0.0013809
                     19,                0.73931,                 2.0295,                 2.2585,                0.53592,                0.84439,                0.67189,                0.61854,                0.89784,                 1.9421,                 2.1934,              0.0013781,              0.0013781,              0.0013781
                     20,                0.69371,                 1.9533,                 2.1646,                0.40661,                0.60336,                0.49877,                0.47973,                 0.7218,                 3.1686,                 2.0433,              0.0013752,              0.0013752,              0.0013752
                     21,                0.65091,                 1.8775,                 2.1504,                0.52636,                0.83523,                0.71094,                0.67711,                0.63948,                 1.5137,                 1.9179,              0.0013724,              0.0013724,              0.0013724
                     22,                 0.6436,                 1.8683,                 2.1302,                0.59113,                0.77772,                0.70458,                0.66315,                0.70163,                 1.4711,                 1.9762,              0.0013696,              0.0013696,              0.0013696
                     23,                0.61338,                 1.8068,                 2.0991,                0.35259,                 0.7522,                0.50523,                0.45835,                 0.9064,                 2.7574,                 2.2081,              0.0013668,              0.0013668,              0.0013668
                     24,                0.61322,                 1.7343,                 2.0761,                0.21903,                0.63296,                0.44761,                0.38908,                 1.2357,                 3.2936,                 2.6027,              0.0013639,              0.0013639,              0.0013639
                     25,                0.58548,                 1.5922,                 2.0433,                0.57755,                0.87675,                0.73306,                0.71898,                0.52258,                 1.3732,                 1.7754,              0.0013611,              0.0013611,              0.0013611
                     26,                0.56182,                 1.6187,                 2.0567,                 0.3806,                0.65873,                0.56932,                0.54351,                0.70862,                 3.0902,                 1.9693,              0.0013583,              0.0013583,              0.0013583
                     27,                0.54615,                 1.6314,                 2.0475,                0.57333,                0.81455,                 0.7261,                0.70426,                0.62867,                 1.7494,                 1.8424,              0.0013554,              0.0013554,              0.0013554
                     28,                0.56597,                 1.5569,                 2.0251,                0.70737,                0.74626,                0.80221,                0.76934,                0.60638,                 1.3099,                 1.8101,              0.0013526,              0.0013526,              0.0013526
                     29,                0.50299,                 1.4591,                 1.9846,                0.54055,                0.75123,                 0.7499,                0.73369,                0.53422,                 1.6133,                 1.7525,              0.0013498,              0.0013498,              0.0013498
                     30,                0.54319,                 1.4665,                 1.9862,                0.56813,                0.80816,                0.70549,                0.68703,                0.59674,                 1.6069,                 1.8353,              0.0013469,              0.0013469,              0.0013469
                     31,                0.53413,                 1.5155,                 2.0005,                0.69105,                0.75747,                0.82063,                0.80208,                0.53299,                 1.3014,                 1.7439,              0.0013441,              0.0013441,              0.0013441
                     32,                0.51906,                 1.4475,                 1.9832,                0.64917,                0.82274,                0.70775,                0.68957,                0.56771,                 1.8952,                  1.778,              0.0013413,              0.0013413,              0.0013413
                     33,                0.50678,                 1.2968,                 1.9743,                0.66975,                0.84422,                0.84233,                0.83269,                0.53669,                 1.3425,                 1.7332,              0.0013385,              0.0013385,              0.0013385
                     34,                0.48922,                  1.335,                 1.9658,                0.55447,                0.69483,                0.69342,                0.66892,                0.57095,                 1.6728,                 1.7692,              0.0013356,              0.0013356,              0.0013356
                     35,                0.48032,                 1.3214,                 1.9509,                0.65107,                0.81261,                0.83714,                0.82059,                0.49273,                 1.4282,                 1.6888,              0.0013328,              0.0013328,              0.0013328
                     36,                0.49241,                 1.3455,                 1.9432,                0.81979,                0.73306,                0.84834,                 0.8287,                0.55259,                 1.1851,                 1.7503,                0.00133,                0.00133,                0.00133
                     37,                0.46086,                 1.3457,                 1.9398,                0.63017,                0.41778,                0.59427,                0.57971,                0.60762,                 3.1462,                 1.8345,              0.0013271,              0.0013271,              0.0013271
                     38,                0.47936,                  1.315,                 1.9571,                0.49514,                0.35633,                0.61183,                0.58872,                0.72644,                 2.8882,                 1.9782,              0.0013243,              0.0013243,              0.0013243
                     39,                0.49535,                 1.3013,                 1.9304,                0.67949,                0.78846,                0.82348,                0.80291,                0.58844,                  1.321,                 1.7808,              0.0013215,              0.0013215,              0.0013215
                     40,                0.46901,                 1.1123,                  1.935,                0.58535,                0.79332,                0.66229,                0.64972,                0.48616,                 2.1773,                 1.6836,              0.0013187,              0.0013187,              0.0013187
                     41,                0.47456,                 1.1261,                 1.9273,                0.70067,                0.85904,                0.86042,                 0.8439,                0.54886,                 1.0917,                 1.7168,              0.0013158,              0.0013158,              0.0013158
                     42,                0.49434,                 1.1353,                 1.9108,                0.51802,                0.70517,                0.64403,                0.63265,                0.59825,                 2.0119,                 1.7717,               0.001313,               0.001313,               0.001313
                     43,                0.45727,                 1.0821,                 1.9475,                0.58756,                 0.7154,                0.75681,                0.74176,                0.57722,                 2.3272,                 1.7813,              0.0013102,              0.0013102,              0.0013102
                     44,                0.43052,                 1.1413,                 1.9072,                0.65127,                0.80016,                0.80707,                0.79461,                0.52946,                 1.5034,                 1.7042,              0.0013073,              0.0013073,              0.0013073
                     45,                 0.4301,                 1.0551,                 1.8978,                0.74574,                0.77315,                0.84787,                0.83813,                0.50355,                 1.3636,                 1.6918,              0.0013045,              0.0013045,              0.0013045
                     46,                0.43619,                 1.0375,                 1.9126,                0.55707,                0.68983,                0.66088,                0.64564,                0.50934,                 1.9916,                 1.6961,              0.0013017,              0.0013017,              0.0013017
                     47,                0.44875,                 1.1289,                 1.9042,                0.77042,                0.85203,                0.86442,                0.85464,                0.43421,                 1.0146,                 1.6311,              0.0012988,              0.0012988,              0.0012988
                     48,                0.43972,                 1.0246,                 1.9116,                0.51349,                 0.7852,                0.69476,                0.68463,                0.50379,                 2.0714,                 1.6955,               0.001296,               0.001296,               0.001296
                     49,                0.44949,                  1.164,                 1.8584,                0.73422,                0.81513,                0.83426,                0.82864,                0.47166,                 1.2583,                 1.6463,              0.0012932,              0.0012932,              0.0012932
                     50,                0.42987,                0.99951,                 1.8823,                0.52164,                0.78554,                 0.6949,                0.68236,                0.50174,                 2.1201,                 1.6804,              0.0012904,              0.0012904,              0.0012904
                     51,                0.40799,                0.92524,                 1.8634,                0.71268,                 0.8042,                0.82585,                0.81602,                0.46513,                 1.3725,                   1.65,              0.0012875,              0.0012875,              0.0012875
                     52,                0.41293,                0.94711,                  1.867,                0.67228,                0.83455,                 0.8574,                0.83743,                0.48344,                  1.373,                 1.6673,              0.0012847,              0.0012847,              0.0012847
                     53,                0.41474,                0.96305,                 1.8876,                0.81445,                0.91813,                0.91994,                0.91462,                0.45792,                0.80044,                 1.6576,              0.0012819,              0.0012819,              0.0012819
                     54,                 0.4059,                0.87025,                 1.8546,                0.76674,                0.83433,                0.89054,                0.88125,                0.43633,                0.91964,                 1.6283,               0.001279,               0.001279,               0.001279
                     55,                0.41719,                0.95933,                 1.9141,                0.79881,                 0.7467,                0.85137,                0.83566,                0.48965,                 1.1799,                 1.6775,              0.0012762,              0.0012762,              0.0012762
                     56,                0.40933,                0.85005,                    1.9,                 0.7471,                0.86864,                 0.8816,                0.86731,                0.47894,                 1.1855,                 1.6565,              0.0012734,              0.0012734,              0.0012734
                     57,                0.42948,                0.96532,                 1.8917,                0.75581,                0.85067,                0.87176,                0.85982,                0.48736,                 1.0457,                 1.6539,              0.0012706,              0.0012706,              0.0012706
                     58,                0.41996,                 1.0544,                 1.8839,                0.68364,                0.65312,                0.70188,                 0.6922,                0.49615,                 2.0767,                 1.6837,              0.0012677,              0.0012677,              0.0012677
                     59,                0.39928,                 1.0219,                 1.8782,                0.83104,                0.72708,                0.86234,                0.85778,                0.45953,                  1.177,                 1.6307,              0.0012649,              0.0012649,              0.0012649
                     60,                0.39268,                0.83073,                 1.8765,                0.82575,                0.87885,                0.92833,                0.91871,                0.43134,                0.97515,                 1.6017,              0.0012621,              0.0012621,              0.0012621
                     61,                0.37867,                0.94599,                 1.8663,                0.80989,                0.88382,                0.91731,                0.90704,                 0.4615,                0.88441,                 1.6499,              0.0012592,              0.0012592,              0.0012592
                     62,                0.36817,                0.85833,                 1.8501,                0.87468,                0.77402,                0.90693,                0.90187,                0.44091,                 0.8642,                 1.5974,              0.0012564,              0.0012564,              0.0012564
                     63,                0.38856,                0.89589,                 1.8735,                0.73259,                0.79878,                0.88168,                0.87316,                0.39914,                  1.153,                 1.5721,              0.0012536,              0.0012536,              0.0012536
                     64,                0.37387,                0.84811,                 1.8663,                0.80418,                0.82454,                 0.9079,                0.90297,                0.37998,                 1.0838,                 1.5627,              0.0012507,              0.0012507,              0.0012507
                     65,                0.37665,                0.87999,                 1.8761,                0.57026,                 0.6614,                0.71498,                0.70513,                0.42488,                 2.7946,                 1.6109,              0.0012479,              0.0012479,              0.0012479
                     66,                0.35578,                0.91976,                 1.8642,                0.76602,                0.72676,                0.80634,                0.79868,                0.43559,                  1.388,                 1.6319,              0.0012451,              0.0012451,              0.0012451
