                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.3237,                 6.3896,                 3.9374,                0.45182,                0.45185,                0.41105,                0.19044,                 2.0787,                 3.1932,                 2.9823,              0.0033197,              0.0033197,              0.0033197
                      2,                 1.9793,                 2.4797,                 2.4753,                0.54961,                0.54213,                0.51122,                0.20971,                 1.9592,                 2.5689,                 2.4329,              0.0066399,              0.0066399,              0.0066399
                      3,                 1.7002,                 1.9385,                  2.023,                0.57903,                0.61178,                0.60828,                0.36977,                 1.3749,                 4.0047,                 1.8546,              0.0099468,              0.0099468,              0.0099468
                      4,                  1.501,                 1.6436,                 1.7976,                0.62407,                0.65477,                0.68703,                 0.4467,                 1.2368,                 2.3118,                 1.6258,              0.0099406,              0.0099406,              0.0099406
                      5,                 1.3645,                 1.3782,                 1.6645,                0.64675,                 0.6604,                0.70277,                0.45838,                  1.234,                 1.8692,                 1.5976,              0.0099208,              0.0099208,              0.0099208
                      6,                 1.2797,                 1.2798,                 1.5743,                0.70033,                0.70335,                0.77559,                0.53883,                 1.1299,                 1.2561,                 1.5029,               0.009901,               0.009901,               0.009901
                      7,                 1.2306,                 1.1677,                  1.535,                0.61589,                0.43911,                 0.5206,                0.34487,                 1.3318,                 2.1694,                 1.7573,              0.0098812,              0.0098812,              0.0098812
                      8,                 1.1803,                 1.1114,                 1.4795,                0.65703,                0.69429,                0.72131,                0.46843,                 1.2917,                 1.1611,                  1.602,              0.0098614,              0.0098614,              0.0098614
                      9,                 1.1541,                 1.0327,                 1.4377,                0.60192,                 0.6509,                 0.6611,                 0.4424,                   1.17,                  1.229,                 1.5118,              0.0098416,              0.0098416,              0.0098416
                     10,                 1.1207,                0.95087,                 1.4217,                0.59223,                0.68143,                0.66669,                0.42118,                 1.2344,                 1.3749,                 1.5527,              0.0098218,              0.0098218,              0.0098218
                     11,                 1.1002,                0.92311,                 1.4021,                0.73996,                0.77317,                0.83478,                0.60265,                 1.0245,                0.87698,                 1.3991,               0.009802,               0.009802,               0.009802
                     12,                 1.0758,                0.91641,                 1.3825,                0.77602,                0.76569,                0.84721,                0.61373,                 1.0085,                0.85994,                 1.3856,              0.0097822,              0.0097822,              0.0097822
