                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.2869,                 4.4323,                    4.1,                0.00351,                      1,                0.00601,                0.00331,                 2.0686,                 3.6832,                 4.1053,             0.00044299,             0.00044299,             0.00044299
                      2,                 1.6782,                 4.0994,                 3.5483,                0.00351,                      1,                0.00951,                0.00469,                  2.069,                 3.6888,                 4.0496,             0.00089849,             0.00089849,             0.00089849
                      3,                 1.4026,                 3.5655,                 2.8021,                 0.0062,                 0.9768,                0.19459,                0.04185,                 2.4615,                 3.7224,                 3.9308,              0.0013522,              0.0013522,              0.0013522
                      4,                 1.2803,                 3.1063,                 2.4111,                0.00713,                 0.9768,                0.08662,                0.03722,                 2.5988,                 3.7969,                 5.0066,              0.0014205,              0.0014205,              0.0014205
                      5,                  1.077,                  2.509,                 2.0812,                0.47087,                0.73653,                0.56051,                0.43215,                 1.0361,                 2.0912,                  2.073,              0.0014177,              0.0014177,              0.0014177
                      6,                0.93416,                 2.1098,                 1.8927,                0.50514,                 0.8308,                0.65017,                0.49012,                0.87082,                 1.7855,                 1.8386,              0.0014149,              0.0014149,              0.0014149
                      7,                0.79576,                 1.7228,                  1.693,                0.44069,                0.85402,                0.57543,                0.43968,                0.88641,                 1.5625,                 1.7322,               0.001412,               0.001412,               0.001412
                      8,                0.74645,                  1.527,                 1.6079,                0.43269,                0.84899,                0.51223,                0.44414,                0.73748,                 1.9551,                 1.5835,              0.0014092,              0.0014092,              0.0014092
                      9,                0.67746,                  1.392,                 1.5455,                0.56207,                0.86569,                0.68715,                0.59321,                0.68332,                 1.1855,                 1.4732,              0.0014064,              0.0014064,              0.0014064
                     10,                0.62177,                 1.3317,                 1.4642,                0.51309,                0.78035,                0.54789,                0.46106,                0.75167,                 1.3631,                 1.5648,              0.0014035,              0.0014035,              0.0014035
                     11,                 0.5829,                 1.1885,                 1.3963,                0.55407,                0.89448,                0.65447,                0.57187,                0.60361,                 1.2005,                 1.3646,              0.0014007,              0.0014007,              0.0014007
                     12,                0.55455,                 1.1685,                 1.3714,                0.52332,                0.91099,                0.63709,                 0.5655,                0.56239,                 1.1749,                 1.3045,              0.0013979,              0.0013979,              0.0013979
