                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                  7.702,                 31.968,                 8.5526,                  1e-05,                0.00043,                      0,                      0,                 8.0112,                 17.202,                 8.3389,              0.0033062,              0.0033062,              0.0033062
                      2,                 5.3778,                 11.442,                 6.5108,                0.19813,                0.21582,                0.12016,                0.04071,                 5.0412,                 6.9843,                 6.3115,              0.0066264,              0.0066264,              0.0066264
                      3,                 3.9099,                 5.5726,                 4.6133,                0.33199,                 0.3822,                0.26889,                 0.1269,                 3.5584,                 4.1847,                   4.46,              0.0099334,              0.0099334,              0.0099334
                      4,                 3.4133,                 4.1097,                 4.0024,                0.44421,                 0.4728,                0.43439,                0.24964,                 3.1885,                  4.486,                 4.0044,              0.0099406,              0.0099406,              0.0099406
                      5,                 3.0726,                 3.3406,                 3.6616,                0.53575,                0.58426,                 0.5765,                0.36123,                  2.753,                 3.1593,                 3.5945,              0.0099208,              0.0099208,              0.0099208
                      6,                 2.8746,                 2.8725,                 3.4574,                0.53029,                0.61952,                0.58859,                0.38316,                 2.6524,                 2.7995,                 3.3596,               0.009901,               0.009901,               0.009901
                      7,                  2.701,                 2.6065,                 3.3202,                0.57607,                0.63622,                0.63444,                0.41751,                 2.5981,                    2.4,                  3.267,              0.0098812,              0.0098812,              0.0098812
                      8,                 2.5926,                 2.3884,                 3.1708,                0.60137,                0.60706,                0.63147,                0.42792,                 2.4659,                 2.7515,                 3.2015,              0.0098614,              0.0098614,              0.0098614
                      9,                 2.5619,                  2.261,                 3.0951,                0.58423,                0.65606,                0.62707,                0.44052,                 2.2629,                 2.5866,                 3.0378,              0.0098416,              0.0098416,              0.0098416
                     10,                 2.4878,                 2.1361,                 3.0629,                0.61694,                0.67713,                0.69056,                0.47893,                 2.3143,                 2.1579,                 3.0787,              0.0098218,              0.0098218,              0.0098218
                     11,                 2.4066,                 2.0563,                 2.9961,                0.60308,                0.65128,                 0.6606,                0.47052,                 2.2376,                 2.1407,                 2.9988,               0.009802,               0.009802,               0.009802
                     12,                 2.3801,                 1.9998,                 2.9742,                0.63103,                0.67025,                0.69823,                0.48933,                 2.2931,                 2.0097,                 3.0239,              0.0097822,              0.0097822,              0.0097822
                     13,                 2.3492,                 1.9305,                 2.9418,                0.64135,                0.67731,                 0.7081,                0.50049,                 2.2474,                 2.0724,                 3.0133,              0.0097624,              0.0097624,              0.0097624
                     14,                 2.3419,                 1.8909,                 2.9403,                0.66545,                0.70634,                0.73583,                0.52926,                  2.209,                 1.8938,                  2.953,              0.0097426,              0.0097426,              0.0097426
                     15,                 2.2747,                 1.8408,                 2.9058,                0.69481,                0.69298,                0.76475,                0.53723,                  2.177,                 1.7927,                 2.9371,              0.0097228,              0.0097228,              0.0097228
                     16,                 2.2792,                 1.7491,                 2.8647,                0.71017,                0.71367,                0.77518,                0.55644,                 2.1621,                 1.7796,                 2.9145,               0.009703,               0.009703,               0.009703
                     17,                 2.2332,                 1.6759,                 2.8298,                 0.7066,                0.76139,                0.80342,                0.58317,                 2.1197,                 1.6455,                  2.851,              0.0096832,              0.0096832,              0.0096832
                     18,                 2.1968,                 1.6475,                 2.8339,                0.67789,                0.70163,                0.75031,                0.54997,                 2.1314,                 1.8951,                 2.8957,              0.0096634,              0.0096634,              0.0096634
                     19,                 2.1694,                 1.6235,                 2.8065,                0.70333,                0.75236,                0.79845,                0.56723,                 2.1692,                 1.6597,                  2.939,              0.0096436,              0.0096436,              0.0096436
                     20,                 2.1512,                   1.59,                 2.7859,                0.70763,                0.70966,                0.75755,                0.55241,                 2.0957,                 1.8438,                 2.8501,              0.0096238,              0.0096238,              0.0096238
                     21,                 2.1485,                 1.5819,                 2.7661,                0.70566,                0.79057,                0.82097,                0.59583,                 2.0698,                 1.6466,                 2.8386,               0.009604,               0.009604,               0.009604
                     22,                 2.1255,                 1.5372,                 2.7688,                0.74311,                0.74979,                0.82207,                0.60731,                 2.0073,                 1.6638,                 2.7745,              0.0095842,              0.0095842,              0.0095842
                     23,                 2.1117,                 1.5167,                 2.7604,                0.72532,                0.78332,                0.83078,                0.59972,                  2.094,                 1.5169,                 2.7998,              0.0095644,              0.0095644,              0.0095644
                     24,                 2.0867,                  1.528,                  2.732,                0.75294,                0.77687,                0.84916,                0.61561,                 2.0671,                  1.518,                 2.8175,              0.0095446,              0.0095446,              0.0095446
                     25,                 2.0643,                 1.4839,                 2.7249,                0.68683,                0.77085,                0.80298,                0.57985,                 2.0459,                 1.7287,                 2.7979,              0.0095248,              0.0095248,              0.0095248
                     26,                  2.075,                 1.4683,                 2.6956,                0.74197,                0.77343,                0.84176,                0.62426,                 1.9945,                 1.5166,                 2.7453,               0.009505,               0.009505,               0.009505
                     27,                 2.0922,                 1.4425,                 2.7121,                0.75967,                 0.8031,                0.85446,                0.63508,                 1.9635,                 1.4569,                 2.7138,              0.0094852,              0.0094852,              0.0094852
                     28,                 2.0503,                 1.4204,                 2.6745,                0.73374,                0.82814,                0.85584,                0.63645,                 1.9793,                 1.4205,                 2.7336,              0.0094654,              0.0094654,              0.0094654
                     29,                 2.0274,                 1.4313,                  2.677,                0.75712,                0.76741,                0.83948,                0.61783,                 1.9892,                  1.463,                 2.7279,              0.0094456,              0.0094456,              0.0094456
                     30,                 2.0515,                 1.4362,                 2.6796,                0.73981,                0.82024,                0.85206,                0.63958,                 1.9324,                 1.4005,                 2.6901,              0.0094258,              0.0094258,              0.0094258
                     31,                 2.0058,                 1.3725,                 2.6489,                0.75795,                0.76698,                0.83958,                0.63267,                 1.9604,                 1.5248,                 2.7128,               0.009406,               0.009406,               0.009406
                     32,                 2.0052,                 1.3542,                 2.6331,                0.71454,                0.77257,                0.80008,                0.58136,                 2.1491,                  1.706,                 2.8927,              0.0093862,              0.0093862,              0.0093862
                     33,                   1.98,                 1.3475,                 2.6265,                0.78353,                0.79665,                 0.8756,                0.64592,                 1.9419,                 1.3946,                 2.7061,              0.0093664,              0.0093664,              0.0093664
                     34,                  1.977,                  1.349,                 2.6345,                0.72861,                0.75494,                0.79402,                0.59608,                 1.9514,                 1.6266,                 2.6977,              0.0093466,              0.0093466,              0.0093466
                     35,                 1.9816,                 1.3809,                 2.6422,                0.77976,                0.77429,                 0.8465,                0.63155,                 1.9784,                 1.4428,                  2.715,              0.0093268,              0.0093268,              0.0093268
                     36,                 1.9477,                 1.3349,                 2.5823,                0.76098,                0.77687,                0.84708,                0.61243,                 2.0583,                 1.4334,                 2.7776,               0.009307,               0.009307,               0.009307
                     37,                 1.9736,                 1.3226,                 2.6113,                0.77639,                0.82416,                 0.8751,                  0.663,                 1.8909,                 1.3229,                 2.6451,              0.0092872,              0.0092872,              0.0092872
                     38,                 1.9466,                 1.3275,                 2.5871,                 0.8014,                0.79106,                0.86885,                0.65005,                 1.9759,                 1.3603,                 2.7349,              0.0092674,              0.0092674,              0.0092674
                     39,                  1.912,                 1.2823,                 2.5561,                0.79707,                0.81212,                 0.8831,                0.67357,                 1.8544,                 1.3181,                  2.613,              0.0092476,              0.0092476,              0.0092476
                     40,                 1.9358,                  1.257,                 2.5934,                0.78564,                0.83835,                0.89683,                 0.6803,                 1.8672,                  1.263,                 2.6338,              0.0092278,              0.0092278,              0.0092278
                     41,                 1.9169,                 1.2591,                 2.5599,                0.77511,                0.79573,                0.86329,                0.65097,                  1.964,                 1.3541,                 2.7205,               0.009208,               0.009208,               0.009208
                     42,                  1.901,                 1.2408,                 2.5547,                0.80211,                0.83706,                0.89968,                0.68618,                 1.8322,                 1.2298,                  2.594,              0.0091882,              0.0091882,              0.0091882
                     43,                 1.8958,                 1.2295,                  2.554,                 0.8324,                0.82631,                0.89402,                0.68293,                 1.8357,                 1.2336,                 2.5876,              0.0091684,              0.0091684,              0.0091684
                     44,                  1.899,                 1.2299,                 2.5504,                0.78408,                0.80525,                0.86695,                0.66272,                 1.8901,                 1.3612,                 2.6315,              0.0091486,              0.0091486,              0.0091486
                     45,                 1.8731,                 1.2097,                 2.5154,                0.82738,                0.85125,                0.91292,                0.70328,                 1.7974,                 1.1742,                  2.562,              0.0091288,              0.0091288,              0.0091288
                     46,                 1.8631,                 1.2064,                 2.5346,                0.82325,                0.82115,                0.89853,                 0.6971,                 1.8074,                 1.2012,                 2.5804,               0.009109,               0.009109,               0.009109
                     47,                 1.8833,                 1.2453,                 2.5577,                0.82607,                0.84007,                0.90772,                0.69437,                 1.7951,                 1.1714,                 2.5827,              0.0090892,              0.0090892,              0.0090892
                     48,                 1.8768,                 1.2462,                 2.5356,                0.82396,                0.82905,                0.90211,                0.69285,                 1.8248,                 1.2086,                 2.5936,              0.0090694,              0.0090694,              0.0090694
                     49,                 1.8689,                 1.2052,                 2.5405,                0.81685,                0.83025,                0.90103,                0.69495,                 1.8201,                 1.2047,                 2.5696,              0.0090496,              0.0090496,              0.0090496
                     50,                 1.8562,                 1.2261,                  2.527,                 0.8217,                0.84308,                0.90946,                0.70901,                 1.7579,                 1.1701,                 2.5377,              0.0090298,              0.0090298,              0.0090298
