                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.1344,                 4.1787,                 4.0414,                0.00361,                      1,                0.01228,                0.00482,                 2.0811,                   3.68,                 4.1177,             0.00044299,             0.00044299,             0.00044299
                      2,                 1.4433,                 3.4945,                 3.1293,                0.00583,                0.98493,                0.36267,                0.17317,                 2.4189,                 3.6711,                 4.1467,             0.00089849,             0.00089849,             0.00089849
                      3,                 1.1826,                 2.7836,                 2.3882,                0.00624,                0.99306,                0.25021,                0.08235,                 2.4517,                 3.6892,                  4.118,              0.0013522,              0.0013522,              0.0013522
                      4,                0.93075,                 2.0865,                 1.9471,                0.00662,                0.99306,                0.23527,                0.12775,                 2.5152,                 3.3955,                 4.3737,              0.0014205,              0.0014205,              0.0014205
                      5,                0.78841,                 1.6908,                 1.7407,                0.37892,                0.77553,                0.55624,                0.27849,                 2.3589,                 1.7066,                  6.558,              0.0014177,              0.0014177,              0.0014177
                      6,                0.68209,                 1.4566,                 1.5894,                0.47825,                0.91114,                0.72063,                  0.528,                 1.1294,                 1.1999,                 2.2201,              0.0014149,              0.0014149,              0.0014149
                      7,                0.62131,                 1.3133,                 1.4954,                0.45931,                0.74282,                0.67197,                 0.5849,                0.65127,                 1.3363,                 1.4433,               0.001412,               0.001412,               0.001412
                      8,                0.62225,                 1.2059,                  1.444,                0.55542,                0.77876,                0.63694,                0.55224,                0.61922,                 1.6227,                 1.3947,              0.0014092,              0.0014092,              0.0014092
                      9,                0.53429,                 1.1416,                 1.3585,                0.58279,                 0.8071,                0.63385,                0.56691,                 0.5005,                  1.256,                 1.2086,              0.0014064,              0.0014064,              0.0014064
                     10,                0.44805,                 1.1305,                  1.264,                0.56364,                0.90567,                0.69617,                0.63923,                0.43281,                0.97369,                 1.1101,              0.0014035,              0.0014035,              0.0014035
                     11,                0.43727,                 1.0336,                 1.2251,                0.63919,                0.86398,                0.73318,                0.67581,                0.40372,                0.91764,                 1.0326,              0.0014007,              0.0014007,              0.0014007
                     12,                0.37925,                0.99907,                 1.1721,                0.56472,                0.87596,                 0.7558,                0.70511,                0.38107,                 0.9406,                 1.0153,              0.0013979,              0.0013979,              0.0013979
                     13,                0.37674,                0.95249,                  1.154,                0.61723,                0.80434,                0.73864,                0.69087,                0.37975,                0.98145,                0.99947,               0.001395,               0.001395,               0.001395
                     14,                0.37069,                0.96185,                 1.1214,                0.47321,                0.72686,                0.62398,                0.60819,                0.34052,                 1.3879,                0.95137,              0.0013922,              0.0013922,              0.0013922
                     15,                0.37944,                 0.9165,                 1.1339,                0.63647,                0.85309,                0.81546,                0.78053,                0.34037,                0.76898,                 0.9402,              0.0013894,              0.0013894,              0.0013894
                     16,                0.35678,                0.86453,                  1.128,                0.59463,                 0.8822,                0.82636,                0.76479,                0.41659,                0.94265,                 1.0122,              0.0013866,              0.0013866,              0.0013866
                     17,                0.35547,                0.87788,                 1.1165,                0.74101,                 0.8389,                0.86754,                0.81152,                0.39977,                0.72639,                0.99033,              0.0013837,              0.0013837,              0.0013837
                     18,                0.33748,                0.80605,                 1.1025,                0.58761,                0.89258,                0.82494,                 0.7774,                0.40632,                0.87319,                0.99481,              0.0013809,              0.0013809,              0.0013809
                     19,                0.32568,                0.83385,                 1.0922,                0.71234,                0.84572,                0.79489,                0.77631,                0.27296,                0.75502,                0.86292,              0.0013781,              0.0013781,              0.0013781
                     20,                0.33079,                0.82566,                 1.0767,                0.62883,                0.83048,                 0.7561,                0.72096,                0.37371,                0.85082,                0.96104,              0.0013752,              0.0013752,              0.0013752
                     21,                0.32562,                0.83467,                 1.0722,                0.59064,                0.84774,                0.85118,                0.78731,                0.38954,                0.83275,                 1.0148,              0.0013724,              0.0013724,              0.0013724
                     22,                0.32044,                0.80275,                 1.0626,                 0.4761,                0.59475,                0.68577,                 0.6519,                0.37058,                 1.6242,                0.97835,              0.0013696,              0.0013696,              0.0013696
                     23,                 0.2965,                  0.777,                 1.0274,                0.58926,                0.88317,                 0.8732,                0.85428,                 0.2382,                0.84122,                0.83279,              0.0013668,              0.0013668,              0.0013668
                     24,                0.28538,                 0.7331,                 1.0211,                0.67604,                0.82232,                0.76163,                0.72586,                  0.279,                0.81614,                0.87525,              0.0013639,              0.0013639,              0.0013639
                     25,                0.24912,                0.67402,                0.99892,                0.47262,                 0.8747,                0.81868,                0.80099,                 0.2739,                 1.0329,                0.85044,              0.0013611,              0.0013611,              0.0013611
                     26,                0.26233,                0.70379,                 1.0144,                0.54835,                0.76025,                0.74511,                0.72505,                0.27394,                 1.4676,                0.89648,              0.0013583,              0.0013583,              0.0013583
                     27,                0.27921,                0.74849,                 1.0285,                0.59222,                0.89917,                 0.9154,                0.85856,                0.39177,                0.81677,                0.98174,              0.0013554,              0.0013554,              0.0013554
                     28,                0.27831,                0.70422,                 1.0142,                0.63735,                0.87615,                0.83266,                0.80041,                0.31559,                0.95149,                0.89313,              0.0013526,              0.0013526,              0.0013526
                     29,                 0.2746,                0.70852,                 1.0061,                0.59041,                 0.8839,                0.74514,                0.71406,                0.28067,                0.81207,                0.86306,              0.0013498,              0.0013498,              0.0013498
                     30,                 0.2815,                0.64487,                0.99466,                0.78045,                0.86004,                0.90363,                0.84062,                 0.3795,                0.74319,                0.97495,              0.0013469,              0.0013469,              0.0013469
                     31,                0.27592,                0.71241,                 1.0047,                 0.8182,                0.51079,                0.51751,                0.49371,                0.40292,                 4.6003,                0.97829,              0.0013441,              0.0013441,              0.0013441
                     32,                0.25218,                0.66365,                0.98832,                0.68779,                0.93807,                0.88608,                0.86612,                  0.262,                0.74115,                0.84548,              0.0013413,              0.0013413,              0.0013413
                     33,                0.25963,                0.63515,                0.99383,                0.73863,                0.76964,                0.87701,                0.85967,                0.24319,                0.76879,                0.83507,              0.0013385,              0.0013385,              0.0013385
                     34,                0.25351,                 0.6365,                0.98939,                0.78119,                 0.8886,                0.89638,                0.80542,                0.48128,                0.66618,                 1.0433,              0.0013356,              0.0013356,              0.0013356
                     35,                0.24408,                0.65135,                0.98454,                0.70364,                 0.8489,                0.86065,                  0.848,                0.20576,                0.72358,                0.80008,              0.0013328,              0.0013328,              0.0013328
                     36,                0.24673,                0.65682,                0.97418,                0.56263,                0.84239,                0.87596,                0.82753,                0.36379,                 1.1906,                0.95366,                0.00133,                0.00133,                0.00133
                     37,                0.23189,                0.61299,                0.97806,                0.78263,                0.90957,                0.90567,                0.88885,                0.28895,                0.68226,                 0.8679,              0.0013271,              0.0013271,              0.0013271
                     38,                0.24042,                0.59743,                0.98113,                0.82196,                0.60194,                0.65793,                0.64827,                0.23032,                 1.9101,                0.80585,              0.0013243,              0.0013243,              0.0013243
                     39,                0.22628,                0.60113,                0.95208,                0.38702,                0.45614,                0.51854,                0.50147,                0.28204,                 3.7096,                0.86677,              0.0013215,              0.0013215,              0.0013215
                     40,                0.22364,                0.56093,                0.96146,                0.77005,                 0.9258,                0.93724,                0.92811,                0.21724,                 0.6578,                0.82288,              0.0013187,              0.0013187,              0.0013187
                     41,                 0.2436,                0.55867,                 0.9671,                0.81034,                0.60358,                0.70617,                0.68325,                0.31622,                 1.5706,                0.88975,              0.0013158,              0.0013158,              0.0013158
                     42,                0.25772,                0.53806,                0.96554,                0.57831,                0.70428,                0.71626,                0.69832,                0.25951,                 1.8511,                0.83035,               0.001313,               0.001313,               0.001313
                     43,                 0.2285,                0.51128,                0.97033,                0.65067,                0.88428,                0.88138,                0.86254,                0.25473,                0.94152,                 0.8153,              0.0013102,              0.0013102,              0.0013102
                     44,                0.21864,                0.55355,                0.95577,                0.84226,                0.81795,                0.90463,                0.89418,                0.20787,                0.72973,                0.78788,              0.0013073,              0.0013073,              0.0013073
                     45,                0.22003,                0.50272,                0.95201,                0.83359,                0.85724,                0.88152,                0.87065,                0.22917,                0.54424,                0.80309,              0.0013045,              0.0013045,              0.0013045
                     46,                0.21807,                0.50475,                0.95744,                0.87342,                0.90586,                0.94842,                0.94105,                0.18646,                0.50117,                0.77745,              0.0013017,              0.0013017,              0.0013017
                     47,                0.21728,                0.49469,                0.94608,                0.70447,                0.81743,                0.87099,                 0.8679,                0.19919,                  0.739,                0.78381,              0.0012988,              0.0012988,              0.0012988
                     48,                0.22452,                 0.5472,                0.96359,                0.88841,                0.88148,                0.91802,                 0.9096,                0.21846,                 0.5134,                0.79139,               0.001296,               0.001296,               0.001296
                     49,                0.21981,                0.59117,                0.92819,                0.87267,                0.90638,                0.93558,                0.92602,                0.21428,                0.51149,                0.79407,              0.0012932,              0.0012932,              0.0012932
                     50,                0.20589,                0.48064,                0.93648,                  0.654,                0.82881,                0.84576,                0.83538,                 0.2118,                  1.084,                0.79778,              0.0012904,              0.0012904,              0.0012904
                     51,                0.20085,                0.49768,                0.92804,                0.78328,                 0.7901,                0.88751,                0.87626,                0.21746,                0.66364,                0.82232,              0.0012875,              0.0012875,              0.0012875
